ffti_num_peaks_1,ffti_num_peaks_10,ffti_num_peaks_11,ffti_num_peaks_12,ffti_num_peaks_13,ffti_num_peaks_14,ffti_num_peaks_15,ffti_num_peaks_16,ffti_num_peaks_17,ffti_num_peaks_18,ffti_num_peaks_19,ffti_num_peaks_2,ffti_num_peaks_20,ffti_num_peaks_3,ffti_num_peaks_4,ffti_num_peaks_5,ffti_num_peaks_6,ffti_num_peaks_7,ffti_num_peaks_8,ffti_num_peaks_9,ffti_range_-1000_-500,ffti_range_-1500_-1000,ffti_range_-2000_-1500,ffti_range_-2500_-2000,ffti_range_-3000_-2500,ffti_range_-3500_-3000,ffti_range_-4000_-3500,ffti_range_-500_0,ffti_range_0_500,ffti_range_1000_1500,ffti_range_1500_2000,ffti_range_2000_2500,ffti_range_2500_3000,ffti_range_3000_3500,ffti_range_3500_4000,ffti_range_500_1000,fftr_num_peaks_1,fftr_num_peaks_10,fftr_num_peaks_11,fftr_num_peaks_12,fftr_num_peaks_13,fftr_num_peaks_14,fftr_num_peaks_15,fftr_num_peaks_16,fftr_num_peaks_17,fftr_num_peaks_18,fftr_num_peaks_19,fftr_num_peaks_2,fftr_num_peaks_20,fftr_num_peaks_3,fftr_num_peaks_4,fftr_num_peaks_5,fftr_num_peaks_6,fftr_num_peaks_7,fftr_num_peaks_8,fftr_num_peaks_9,fftr_range_-1000_-500,fftr_range_-1500_-1000,fftr_range_-2000_-1500,fftr_range_-2500_-2000,fftr_range_-3000_-2500,fftr_range_-3500_-3000,fftr_range_-4000_-3500,fftr_range_-500_0,fftr_range_0_500,fftr_range_1000_1500,fftr_range_1500_2000,fftr_range_2000_2500,fftr_range_2500_3000,fftr_range_3000_3500,fftr_range_3500_4000,fftr_range_500_1000,num_peaks_1,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_2,num_peaks_20,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,range_-1000_-500,range_-1500_-1000,range_-2000_-1500,range_-2500_-2000,range_-3000_-2500,range_-3500_-3000,range_-4000_-3500,range_-500_0,range_0_500,range_1000_1500,range_1500_2000,range_2000_2500,range_2500_3000,range_3000_3500,range_3500_4000,range_500_1000
49969,6994,6405,5929,5507,5223,4895,4637,4377,4180,3984,29768,3787,21143,16149,13237,11165,9751,8590,7745,20954,7991,3020,1231,585,362,261,39634,39636,7991,3020,1231,585,362,261,20954,49990,7022,6484,6010,5596,5200,4864,4594,4356,4104,3906,29821,3710,21023,16307,13155,11195,9723,8611,7766,20848,7836,3026,1328,652,350,254,39999,39380,8138,2986,1226,566,370,292,20826,33427,5283,4832,4442,4066,3705,3403,3123,2920,2766,2614,21023,2490,14509,11246,9304,8020,7065,6350,5781,0,0,0,0,0,0,0,6573,143427,0,0,0,0,0,0,0
50326,7199,6534,5954,5554,5154,4799,4525,4283,4048,3872,30252,3682,21102,16595,13596,11573,10122,8953,7924,21359,8091,3085,1272,641,331,205,39612,39614,8091,3085,1272,641,331,205,21359,50248,7273,6575,5977,5621,5203,4827,4555,4255,4047,3845,30018,3663,20950,16512,13724,11700,10156,9009,7923,21597,8218,3112,1254,662,390,206,39650,39322,8164,2948,1232,616,356,218,21186,33360,5223,4759,4375,3996,3665,3368,3135,2914,2721,2577,20957,2457,14447,11196,9230,7846,6981,6301,5753,0,0,0,0,0,0,0,6599,143401,0,0,0,0,0,0,0
50374,7152,6539,6055,5545,5157,4761,4523,4218,4008,3767,29978,3583,21718,16498,13577,11364,9851,8814,7913,20866,8149,3118,1401,754,423,323,39195,39197,8149,3118,1401,754,423,323,20866,50357,7212,6544,6044,5472,5128,4764,4518,4162,3952,3752,29785,3574,21646,16566,13606,11411,9924,8818,7954,20734,8056,3152,1424,746,504,316,39106,39261,7994,3130,1434,738,500,318,21114,33010,5295,4866,4466,4053,3707,3394,3138,2930,2749,2567,20516,2439,14181,11052,9109,7858,6991,6293,5756,0,0,0,0,0,0,0,8083,141917,0,0,0,0,0,0,0
50240,7113,6528,6069,5408,5065,4763,4486,4157,3924,3735,30306,3564,22142,16921,13417,11479,10127,8762,7810,19976,7476,3092,1555,953,711,543,37819,37821,7476,3092,1555,953,711,543,19976,50093,7033,6455,5995,5403,5059,4703,4433,4129,3951,3797,30337,3647,21938,16910,13462,11521,10145,8743,7783,20090,7834,2928,1516,994,702,540,38027,37564,7570,3118,1448,934,686,504,19754,31734,5363,4940,4513,4158,3818,3497,3212,3000,2797,2645,19638,2499,13415,10591,8846,7730,6916,6307,5807,0,0,0,0,0,0,0,12329,137671,0,0,0,0,0,0,0
49731,7164,6499,5937,5486,5121,4809,4521,4295,4027,3801,30305,3619,21530,16967,13774,11489,9968,8739,7864,20868,8094,3114,1314,718,427,290,39467,39469,8094,3114,1314,718,427,290,20868,49882,7226,6554,6006,5602,5224,4882,4612,4374,4094,3818,29953,3672,21317,16881,13755,11437,9906,8818,7964,21040,8190,3112,1376,704,376,250,38893,39394,8128,3134,1374,682,448,288,21170,33060,5287,4857,4423,4073,3713,3428,3174,2955,2758,2619,20515,2480,14144,11026,9112,7845,7006,6368,5780,0,0,0,0,0,0,0,7616,142384,0,0,0,0,0,0,0
49157,7161,6550,5971,5550,5178,4814,4540,4289,4074,3855,30465,3664,21973,16718,13504,11573,10001,8760,7867,20691,7914,3024,1348,739,481,362,39096,39098,7914,3024,1348,739,481,362,20691,49095,7156,6466,5918,5510,5140,4796,4492,4244,4030,3844,30513,3670,22015,16633,13473,11617,10014,8794,7882,20744,7964,3024,1300,722,458,338,39062,38693,8004,2950,1430,750,472,334,20992,32924,5282,4879,4480,4125,3776,3459,3224,3006,2817,2664,20566,2530,14159,11083,9145,7846,7023,6333,5769,0,0,0,0,0,0,0,7997,142003,0,0,0,0,0,0,0
50649,7197,6534,6082,5554,5178,4852,4570,4289,4066,3860,30097,3677,21482,16810,13600,11568,10021,8755,7840,21010,8243,3178,1459,711,452,303,38930,38932,8243,3178,1459,711,452,303,21010,50670,7100,6512,6080,5592,5214,4914,4584,4290,4048,3854,30030,3656,21296,16773,13637,11573,10087,8785,7797,21051,8060,3260,1332,782,462,310,39134,39356,8142,3114,1496,756,502,326,20572,32806,5241,4834,4409,4026,3712,3417,3156,2917,2758,2598,20362,2439,14011,10940,9085,7831,6968,6307,5738,0,0,0,0,0,0,0,7934,142066,0,0,0,0,0,0,0
49937,7109,6507,6003,5612,5281,4930,4686,4420,4101,3919,31003,3712,20842,16408,13570,11196,9813,8767,7842,20347,7701,3138,1548,951,616,519,38501,38503,7701,3138,1548,951,616,519,20347,49629,7166,6588,6052,5662,5308,4908,4644,4370,4036,3824,30894,3648,20774,16505,13629,11191,9732,8734,7798,20568,7834,2950,1500,944,612,542,38412,38383,7930,3096,1522,986,684,530,20132,32772,5328,4855,4424,4000,3675,3411,3173,2938,2734,2600,20446,2483,14084,10897,9035,7842,6990,6336,5784,0,0,0,0,0,0,0,8133,141867,0,0,0,0,0,0,0
49517,7148,6553,6085,5649,5222,4899,4601,4302,4086,3876,30610,3699,21452,16103,13416,11472,9867,8652,7865,20597,7734,3081,1511,821,578,468,38327,38329,7734,3081,1511,821,578,468,20597,49527,7159,6523,6029,5603,5251,4909,4591,4281,4025,3813,30613,3599,21481,16189,13417,11383,9703,8669,7883,20260,7840,2976,1350,826,592,462,37846,39050,8001,3026,1366,870,594,452,20676,32949,5240,4801,4421,4060,3689,3407,3102,2906,2722,2561,20433,2442,14071,10952,9132,7871,6953,6294,5699,0,0,0,0,0,0,0,7313,142687,0,0,0,0,0,0,0
49541,7123,6491,5977,5586,5254,4946,4621,4332,4080,3867,29893,3676,21144,16684,13720,11682,10107,8824,7854,20902,8198,3176,1438,704,465,276,39242,39242,8198,3176,1438,704,465,276,20902,49782,7103,6451,5989,5567,5211,4881,4588,4302,4038,3820,29846,3626,21126,16645,13809,11797,10141,8761,7831,21152,8460,3078,1448,842,428,254,38889,38806,8358,3052,1420,792,498,248,21148,32817,5265,4838,4448,4101,3785,3448,3177,2950,2755,2583,20428,2437,14166,10975,9089,7825,6987,6310,5759,0,0,0,0,0,0,0,7709,142291,0,0,0,0,0,0,0
49878,7236,6598,6034,5555,5130,4765,4483,4252,4051,3855,30153,3666,21250,16642,13521,11484,10064,8886,7988,20993,8278,3157,1376,665,424,248,39524,39526,8278,3157,1376,665,424,248,20993,49766,7194,6564,6028,5570,5160,4818,4548,4332,4094,3880,30323,3686,21129,16564,13644,11634,10090,8900,7988,21112,8366,3314,1386,672,402,224,39761,39186,8222,3090,1316,674,384,202,20958,32820,5189,4741,4365,4016,3712,3426,3185,2968,2784,2608,20406,2464,14057,10923,9022,7861,6957,6230,5662,0,0,0,0,0,0,0,6980,143020,0,0,0,0,0,0,0
49285,7058,6437,5966,5543,5181,4910,4596,4287,4055,3824,30313,3620,20948,16397,13549,11565,9924,8697,7839,20476,7895,3044,1401,895,611,458,38486,38488,7895,3044,1401,895,611,458,20476,49463,7086,6488,6028,5586,5220,4914,4620,4306,4056,3806,30203,3638,21042,16438,13486,11538,9992,8770,7882,20474,8060,3188,1374,912,574,478,38651,38220,7840,3026,1394,814,598,458,20514,32547,5263,4886,4461,4111,3764,3468,3204,2972,2758,2602,20268,2473,13993,10880,9011,7880,7013,6323,5763,0,0,0,0,0,0,0,8885,141115,0,0,0,0,0,0,0
50095,7240,6660,6125,5723,5283,4887,4578,4292,4062,3863,29936,3675,21340,16656,13664,11488,9984,8909,7963,20705,8190,3099,1421,814,531,361,38935,38937,8190,3099,1421,814,531,361,20705,50131,7236,6672,6179,5815,5365,4937,4629,4321,4063,3867,29884,3697,21364,16730,13710,11560,9932,8810,7890,21002,7916,3030,1418,788,534,374,38663,39204,7984,3110,1506,826,516,390,20888,32774,5266,4879,4480,4098,3737,3429,3206,2961,2761,2606,20395,2486,14052,10832,8956,7747,6894,6232,5702,0,0,0,0,0,0,0,9883,140117,0,0,0,0,0,0,0
50607,7136,6494,6011,5530,5154,4822,4521,4259,4041,3850,30232,3645,21590,16907,13566,11477,10132,8816,7901,20428,7853,3194,1556,926,673,452,38588,38588,7853,3194,1556,926,673,452,20428,50911,7105,6425,5989,5573,5199,4833,4507,4267,4059,3863,30153,3697,21539,16983,13677,11505,10169,8731,7843,20794,7866,3286,1568,916,630,440,38516,38560,7777,3046,1596,918,586,510,20366,32437,5386,4987,4554,4190,3846,3525,3228,3003,2797,2622,20055,2486,13841,10773,8997,7852,7041,6388,5842,0,0,0,0,0,0,0,9689,140311,0,0,0,0,0,0,0
49948,7097,6505,5963,5518,5157,4831,4549,4282,4047,3865,29844,3662,21399,16821,13655,11560,10057,8811,7902,20793,8011,3118,1383,795,449,317,39177,39179,8011,3118,1383,795,449,317,20793,50086,7160,6544,5966,5476,5162,4840,4494,4228,3994,3776,29907,3582,21312,16726,13650,11520,10048,8876,7958,20608,8006,3306,1482,778,578,360,39253,39298,8030,3096,1284,750,416,274,20600,32571,5306,4894,4481,4123,3778,3458,3223,2988,2798,2635,20300,2492,13932,10797,9035,7878,7014,6347,5810,0,0,0,0,0,0,0,8493,141507,0,0,0,0,0,0,0
49780,7106,6511,6068,5574,5225,4870,4529,4262,4027,3833,30624,3664,21277,16755,13704,11738,10148,8803,7966,20337,7825,3014,1494,952,717,488,37934,37936,7825,3014,1494,952,717,488,20337,49790,7121,6483,6029,5508,5134,4840,4492,4244,4018,3818,30608,3642,21240,16710,13768,11698,10150,8765,7893,20139,7862,3116,1518,1002,614,524,37788,38370,7802,3012,1526,942,632,480,20252,32114,5294,4899,4479,4122,3802,3508,3225,2989,2790,2643,19783,2506,13682,10586,8878,7687,6879,6278,5754,0,0,0,0,0,0,0,10932,139068,0,0,0,0,0,0,0
49063,7265,6617,6052,5553,5142,4842,4575,4279,4040,3818,30084,3661,21772,16660,13661,11521,9975,8867,7983,20501,7907,3142,1539,869,574,434,38748,38750,7907,3142,1539,869,574,434,20501,49357,7172,6576,6035,5533,5117,4789,4561,4257,4039,3835,30149,3645,21661,16609,13555,11558,9986,8848,7962,20254,7904,3124,1438,866,640,474,38692,38604,8076,3122,1424,874,618,422,20907,32628,5356,4945,4558,4155,3808,3531,3275,3055,2861,2703,20140,2551,13876,10832,8967,7787,6937,6337,5807,0,0,0,0,0,0,0,9792,140208,0,0,0,0,0,0,0
49775,7036,6430,5997,5585,5224,4864,4531,4288,4076,3881,29779,3679,21782,16750,13623,11624,10094,8949,7797,20657,7948,3121,1551,823,516,409,38704,38706,7948,3121,1551,823,516,409,20657,49629,7127,6435,5983,5539,5209,4865,4523,4227,4033,3817,29633,3621,21839,16651,13527,11593,10115,9005,7887,20458,7864,3354,1564,870,550,414,38948,38796,7774,3256,1454,834,550,398,20443,32468,5322,4895,4507,4140,3804,3481,3197,2961,2780,2624,20425,2481,14112,10890,9047,7862,6972,6342,5803,0,0,0,0,0,0,0,8918,141082,0,0,0,0,0,0,0
50403,7148,6504,5959,5570,5180,4872,4529,4309,4092,3885,30053,3705,21754,16865,13605,11509,9926,8899,7927,20677,8194,3114,1505,856,581,357,38894,38896,8194,3114,1505,856,581,357,20677,50404,7124,6478,5954,5586,5274,4880,4554,4304,4018,3838,30017,3680,21641,16807,13559,11542,9942,8870,7838,20647,8120,3276,1492,920,584,398,39034,38484,8022,3274,1432,820,540,358,20952,33101,5228,4787,4404,4024,3687,3395,3138,2927,2725,2554,20547,2447,14177,11063,9167,7920,6957,6245,5729,0,0,0,0,0,0,0,7753,142247,0,0,0,0,0,0,0
49807,7165,6562,6102,5644,5198,4899,4562,4248,4032,3851,31018,3664,21293,16570,13689,11508,9914,8805,8007,20529,8098,3207,1608,876,633,432,38471,38473,8098,3207,1608,876,633,432,20529,49808,7126,6526,6042,5604,5178,4872,4546,4228,4015,3867,31052,3667,21400,16522,13706,11554,9972,8838,8024,20338,7914,3118,1620,902,590,458,38597,38812,7982,3256,1522,912,614,424,20592,32760,5246,4808,4394,4029,3719,3435,3184,2981,2797,2632,20387,2519,14112,11031,9175,7873,7025,6287,5746,0,0,0,0,0,0,0,7814,142186,0,0,0,0,0,0,0
50563,6983,6389,5916,5478,5124,4780,4550,4319,4109,3906,30013,3741,21499,16693,13324,11198,9789,8655,7720,20584,8015,3199,1481,853,582,381,39049,39051,8015,3199,1481,853,582,381,20584,50640,6994,6372,5888,5442,5110,4750,4496,4278,4102,3912,30059,3748,21419,16545,13318,11214,9734,8558,7716,20851,8086,3196,1530,920,548,336,38544,39102,8156,3024,1436,826,516,380,20780,32834,5272,4859,4431,4058,3731,3429,3184,2966,2777,2599,20491,2471,14233,11061,9137,7884,6990,6294,5740,0,0,0,0,0,0,0,7795,142205,0,0,0,0,0,0,0
49390,7050,6541,6080,5632,5050,4741,4471,4250,4036,3860,29087,3666,21420,17198,14354,11774,9831,8566,7743,20183,7790,3072,1384,864,683,529,37973,37975,7790,3072,1384,864,683,529,20183,49170,7108,6534,6068,5606,5036,4702,4428,4180,4008,3852,29267,3648,21419,17119,14431,11754,9962,8588,7794,20239,7848,2902,1624,838,638,422,38092,38138,7530,2940,1522,870,658,552,20074,32821,5210,4771,4377,4014,3663,3367,3139,2912,2708,2565,20761,2427,14247,11115,9198,7969,6980,6236,5699,0,0,0,0,0,0,0,9217,140783,0,0,0,0,0,0,0
50713,7236,6588,6121,5636,5184,4848,4487,4236,4021,3806,30279,3636,21077,16494,13602,11445,10004,8837,7946,20720,7924,3073,1493,782,512,361,39053,39055,7924,3073,1493,782,512,361,20720,50780,7315,6617,6091,5615,5163,4851,4541,4297,4041,3807,30259,3663,21211,16541,13685,11495,10119,8989,8031,21206,7846,3164,1352,794,500,368,38820,38902,7790,2958,1464,822,538,376,20925,32717,5238,4789,4376,4027,3711,3412,3153,2926,2731,2561,20475,2443,14009,10902,9078,7833,6965,6288,5701,0,0,0,0,0,0,0,9063,140937,0,0,0,0,0,0,0
49093,7110,6533,6070,5626,5199,4803,4496,4272,4054,3842,29523,3655,21636,16934,13668,11400,9771,8677,7813,20853,8172,3066,1396,758,420,284,39097,39097,8172,3066,1396,758,420,284,20853,49037,7178,6590,6054,5612,5192,4776,4456,4200,3994,3796,29478,3596,21494,16806,13616,11470,9754,8680,7888,20820,8070,3084,1468,750,484,290,39051,38970,8172,3234,1346,746,488,262,20862,32816,5273,4854,4460,4072,3717,3435,3178,2946,2766,2613,20664,2462,14276,11147,9247,7940,7044,6331,5750,0,0,0,0,0,0,0,8225,141775,0,0,0,0,0,0,0
49432,7101,6587,6105,5683,5340,5028,4724,4420,4160,3862,29480,3611,20785,16030,13105,11095,9737,8629,7751,20635,8082,3224,1468,830,529,376,39054,39056,8082,3224,1468,830,529,376,20635,49329,7134,6644,6194,5804,5474,5134,4828,4494,4210,3938,29491,3668,20822,16100,13186,11150,9752,8672,7854,21138,8042,3176,1466,750,524,346,38838,39043,8232,3188,1558,792,498,342,20512,33150,5231,4839,4415,4085,3742,3436,3215,3000,2798,2644,20867,2509,14469,11128,9167,7881,6989,6288,5726,0,0,0,0,0,0,0,7324,142676,0,0,0,0,0,0,0
49604,7171,6540,6029,5598,5231,4858,4542,4315,4122,3922,29806,3704,21490,16600,13755,11661,10105,8843,7919,21095,8183,3163,1312,703,421,240,39470,39472,8183,3163,1312,703,421,240,21095,49324,7132,6498,5944,5494,5140,4800,4516,4288,4082,3840,29753,3636,21555,16747,13754,11710,10026,8780,7900,21202,7852,3154,1348,710,414,246,39779,39242,8214,3112,1408,708,418,232,21114,33121,5220,4785,4423,4061,3737,3422,3202,3000,2820,2664,20719,2520,14275,11110,9224,7989,7044,6318,5712,0,0,0,0,0,0,0,8429,141571,0,0,0,0,0,0,0
49607,7246,6575,6024,5572,5206,4856,4535,4288,4039,3838,30056,3630,21300,16429,13514,11483,9929,8817,7955,21256,8199,3055,1210,548,283,141,40089,40091,8199,3055,1210,548,283,141,21256,49491,7118,6536,6013,5609,5255,4903,4597,4309,4041,3803,30040,3615,21418,16500,13526,11422,9904,8756,7896,21672,8042,3042,1206,550,290,148,39812,40075,8418,2896,1166,502,274,140,21374,33602,5129,4730,4361,3994,3663,3391,3131,2924,2751,2609,20957,2474,14498,11228,9167,7821,6845,6162,5595,0,0,0,0,0,0,0,7231,142769,0,0,0,0,0,0,0
50153,7170,6476,5994,5508,5166,4828,4563,4276,4051,3837,29854,3639,21458,16669,13745,11737,10103,8842,7887,20915,8179,3235,1471,695,452,242,39271,39271,8179,3235,1471,695,452,242,20915,50242,7136,6456,5972,5508,5172,4848,4532,4202,3962,3722,29816,3578,21148,16656,13772,11760,10110,8854,7900,20948,8144,3270,1374,716,500,268,39203,39404,7962,3102,1472,798,444,324,21038,33090,5181,4763,4392,4031,3715,3427,3171,2963,2791,2641,20648,2516,14212,11034,9235,7950,6979,6260,5703,0,0,0,0,0,0,0,7879,142121,0,0,0,0,0,0,0
50024,7160,6589,6026,5529,5148,4809,4539,4319,4099,3909,30254,3686,21394,16840,13723,11573,9956,8782,7925,21091,8279,3105,1326,661,391,211,39536,39536,8279,3105,1326,661,391,211,21091,50114,7138,6550,5986,5500,5134,4782,4518,4282,4034,3858,30256,3642,21200,16930,13842,11611,9922,8778,7870,21298,8376,3174,1316,676,298,228,39241,39262,8324,3054,1240,678,324,222,21444,33442,5135,4669,4315,3974,3640,3357,3119,2921,2723,2545,20840,2429,14336,11114,9101,7824,6891,6162,5597,0,0,0,0,0,0,0,8086,141914,0,0,0,0,0,0,0
51094,6933,6400,5870,5487,5089,4786,4537,4288,4057,3854,29889,3704,21505,16524,13452,11387,9830,8671,7765,20440,7914,3187,1521,868,580,408,38656,38656,7914,3187,1521,868,580,408,20440,51102,7009,6439,5881,5507,5129,4783,4541,4301,4105,3911,29874,3719,21634,16584,13534,11405,9789,8657,7761,20608,7984,3052,1462,878,606,424,38391,38502,8030,3104,1556,870,596,440,20686,32637,5382,4929,4552,4164,3817,3465,3195,2969,2780,2603,20307,2441,14017,10904,9006,7789,7000,6347,5828,0,0,0,0,0,0,0,9753,140247,0,0,0,0,0,0,0
48972,7065,6463,5963,5560,5150,4819,4535,4238,4014,3839,30126,3695,21682,16812,13973,11783,9908,8706,7842,20450,8108,3106,1513,905,578,433,38594,38594,8108,3106,1513,905,578,433,20450,48971,7123,6450,5976,5580,5180,4852,4560,4266,4054,3868,30294,3698,21734,16897,14061,11833,9913,8693,7821,20896,7802,3222,1564,962,624,402,38522,38320,7982,3124,1582,866,596,424,20489,32843,5314,4908,4488,4101,3741,3455,3188,2964,2756,2606,20450,2463,14048,10938,9094,7887,7021,6298,5741,0,0,0,0,0,0,0,10249,139751,0,0,0,0,0,0,0
49442,7067,6487,5999,5557,5163,4820,4536,4253,4027,3843,29400,3671,21332,16708,13856,11693,10058,8773,7830,20673,8031,3149,1465,786,553,335,38903,38905,8031,3149,1465,786,553,335,20673,49088,7038,6430,5971,5517,5145,4827,4517,4261,4005,3829,29560,3673,21494,16592,13712,11666,9966,8734,7798,20790,8054,3032,1446,882,470,390,38939,38728,7884,2958,1434,784,540,368,21022,32875,5293,4843,4482,4096,3766,3465,3199,2994,2799,2645,20284,2507,14076,11088,9156,7887,7001,6330,5786,0,0,0,0,0,0,0,10736,139264,0,0,0,0,0,0,0
49096,6867,6323,5852,5406,5066,4807,4519,4287,4068,3883,30437,3720,21764,16428,13277,11319,9935,8626,7606,20501,7989,3228,1479,852,581,399,38806,38808,7989,3228,1479,852,581,399,20501,49081,6948,6410,5900,5450,5130,4840,4598,4346,4114,3904,30395,3730,21563,16430,13392,11312,9922,8558,7636,20830,7962,3332,1436,912,558,422,38598,38421,8026,3094,1522,882,546,386,20790,32913,5235,4841,4457,4056,3717,3449,3164,2950,2789,2607,20586,2461,14160,11097,9153,7881,6952,6248,5707,0,0,0,0,0,0,0,10480,139520,0,0,0,0,0,0,0
49887,7098,6500,6050,5604,5257,4945,4552,4309,4060,3858,29656,3673,20893,16637,13606,11608,10100,8703,7849,20551,8051,3057,1436,842,582,459,38584,38586,8051,3057,1436,842,582,459,20551,49892,7040,6512,6132,5694,5342,4972,4580,4298,4038,3820,29498,3644,20884,16616,13506,11564,10010,8600,7776,20707,7814,3054,1416,936,542,420,38102,38930,8048,3204,1476,826,562,424,20620,32793,5241,4809,4474,4080,3773,3494,3247,3011,2817,2663,20429,2536,14098,10958,9095,7824,6970,6273,5703,0,0,0,0,0,0,0,10978,139022,0,0,0,0,0,0,0
49896,7163,6514,6025,5618,5150,4853,4592,4273,4086,3893,30624,3665,21301,16897,13490,11293,9961,8671,7827,20483,7845,3193,1550,914,602,455,38451,38451,7845,3193,1550,914,602,455,20483,49889,7240,6556,6024,5592,5120,4782,4496,4218,4046,3832,30615,3612,21273,16864,13632,11368,10032,8838,7916,20736,7986,3256,1428,920,518,482,38724,38089,8044,3088,1502,862,640,486,20220,32508,5212,4821,4430,4073,3730,3475,3220,2987,2803,2615,20369,2471,14235,11045,9013,7775,6922,6274,5740,0,0,0,0,0,0,0,9551,140449,0,0,0,0,0,0,0
51518,7147,6500,6043,5503,5172,4732,4468,4180,3997,3760,29775,3599,21873,16191,13515,11369,10034,8922,7890,20088,7824,3252,1556,954,687,524,38024,38024,7824,3252,1556,954,687,524,20088,51539,7161,6523,6145,5587,5233,4813,4519,4255,4053,3729,29943,3577,21977,16201,13483,11361,9941,8897,7875,19782,7760,3096,1626,974,686,532,37420,38580,7888,3266,1638,960,696,516,20303,32393,5345,4913,4485,4071,3725,3422,3182,2956,2771,2638,20127,2505,13847,10779,8968,7791,6967,6312,5785,0,0,0,0,0,0,0,10460,139540,0,0,0,0,0,0,0
51620,7127,6567,6017,5575,5182,4869,4557,4343,4099,3917,29309,3674,21368,16329,13590,11435,9936,8775,7865,21112,8197,3098,1426,747,543,330,38813,38815,8197,3098,1426,747,543,330,21112,51676,7145,6545,5991,5555,5181,4829,4551,4321,4059,3861,29193,3641,21315,16295,13567,11395,9923,8733,7891,20910,8028,3086,1464,776,564,324,39461,38850,8062,3100,1428,808,516,396,20716,33215,5196,4779,4410,4062,3745,3485,3254,3018,2806,2637,20874,2493,14237,11073,9171,7909,6989,6248,5677,0,0,0,0,0,0,0,7711,142289,0,0,0,0,0,0,0
50889,7073,6494,5991,5490,5163,4789,4511,4238,3973,3813,30217,3645,21453,17192,13448,11420,9853,8668,7885,20630,7985,3093,1400,927,600,445,38228,38230,7985,3093,1400,927,600,445,20630,50776,7067,6501,5965,5487,5147,4843,4597,4319,4077,3909,30159,3703,21490,17248,13514,11494,9996,8707,7899,19562,7962,3150,1508,844,614,482,38738,38965,7856,3084,1510,898,588,444,20500,32794,5281,4853,4462,4080,3740,3401,3159,2941,2753,2604,20361,2451,14034,10961,9129,7858,6998,6328,5769,0,0,0,0,0,0,0,8628,141372,0,0,0,0,0,0,0
51673,7030,6448,5970,5535,5162,4837,4493,4287,4059,3849,29752,3690,21321,16548,13748,11455,9933,8730,7772,20153,7835,3024,1471,920,621,467,38547,38549,7835,3024,1471,920,621,467,20153,51880,7184,6562,6000,5554,5180,4868,4462,4244,4064,3852,29820,3688,21258,16396,13704,11440,9950,8868,7896,20407,7838,3122,1414,892,566,528,38622,38178,7558,3248,1340,816,628,448,20440,32572,5346,4906,4514,4113,3771,3453,3180,2983,2778,2636,20038,2510,13653,10681,8926,7773,6931,6330,5788,0,0,0,0,0,0,0,11396,138604,0,0,0,0,0,0,0
50239,7107,6522,6016,5535,5161,4846,4589,4320,4089,3820,29880,3671,22039,16668,13518,11504,10156,8942,7867,20530,7968,3198,1555,854,603,442,38551,38551,7968,3198,1555,854,603,442,20530,50231,7128,6538,6038,5538,5152,4824,4566,4290,4036,3818,29975,3653,22035,16635,13537,11425,10119,8991,7911,20244,8114,3202,1444,882,586,378,38592,38678,8240,3098,1470,852,566,442,20583,32691,5234,4801,4408,4040,3707,3410,3168,2942,2738,2584,20465,2441,14188,11112,9218,7906,6968,6253,5727,0,0,0,0,0,0,0,9735,140265,0,0,0,0,0,0,0
49954,7157,6532,6061,5599,5144,4838,4541,4248,4027,3823,30538,3613,21355,16561,13634,11540,9974,8867,8007,21218,8127,3217,1331,651,391,230,39460,39462,8127,3217,1331,651,391,230,21218,50081,7129,6537,6103,5593,5187,4885,4555,4279,4055,3863,30304,3679,21198,16493,13609,11591,10051,8903,7995,20976,8108,3064,1398,706,406,236,39194,39650,8254,3184,1328,662,362,256,21503,33237,5214,4755,4373,4026,3718,3431,3172,2964,2778,2618,20901,2477,14484,11129,9166,7890,6960,6278,5703,0,0,0,0,0,0,0,8981,141019,0,0,0,0,0,0,0
51030,6929,6427,5902,5528,5165,4719,4464,4164,3987,3828,29747,3625,21498,17268,13642,11743,10000,8796,7944,19974,7657,3067,1501,1018,677,528,37895,37897,7657,3067,1501,1018,677,528,19974,50984,6887,6371,5878,5518,5152,4710,4454,4178,4004,3818,29652,3582,21514,17364,13550,11653,10025,8813,7931,20002,7766,3106,1736,966,728,574,37670,38071,7610,2890,1492,992,726,496,19938,32300,5261,4845,4453,4055,3726,3423,3162,2926,2739,2595,20105,2468,13828,10715,8869,7674,6861,6254,5694,0,0,0,0,0,0,0,12366,137634,0,0,0,0,0,0,0
49429,7070,6502,5983,5502,5127,4828,4555,4325,4073,3791,30468,3634,21723,16723,13592,11431,10030,8971,7802,20563,7834,3104,1506,903,624,490,38251,38253,7834,3104,1506,903,624,490,20563,49337,6993,6461,5935,5483,5113,4819,4559,4291,4073,3747,30343,3589,21681,16813,13647,11475,10029,8943,7691,20084,7764,3108,1430,920,620,532,38432,38558,7813,3094,1508,898,672,554,20684,32626,5203,4843,4422,4031,3747,3443,3178,2953,2780,2609,20401,2469,14034,10912,9031,7798,6900,6237,5689,0,0,0,0,0,0,0,9752,140248,0,0,0,0,0,0,0
